Outlet_ID,Records,Total_Marketing_Spend,Total_Sales_Revenue,Total_Orders,Average_Conversion_Rate,Revenue_Per_Marketing_Rupee,Marketing_Spend_Percentage,Marketing_Category,Alert_Level,Marketing_Insights,Recommendations
OUT0397,38,2322065.18,45133046.6,41923.0,15.573421052631579,19.436597641070524,5.1449333801454475,Needs Improvement,Medium,Marketing efficiency is within the middle range of outlet performance. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0398,40,1740588.96,34362698.5,63124.0,30.40575,19.741994973931124,5.065344213289884,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0399,39,1187397.74,23379420.97,20535.0,16.796410256410255,19.689628994914543,5.078815859142298,Needs Improvement,Medium,Marketing efficiency is within the middle range of outlet performance. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0400,40,1361868.59,29088504.91,26345.0,27.429750000000002,21.3592597138906,4.681810200330437,High Performing,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0401,38,5607694.01,111167739.1,76306.0,30.180789473684207,19.824144987540073,5.044353744529828,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0402,37,1716089.49,33776250.89,36400.0,17.715405405405406,19.68210346070006,5.080757765534232,Needs Improvement,Medium,Marketing efficiency is within the middle range of outlet performance. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0403,39,1904508.91,36781614.74,34834.0,21.371025641025643,19.312912923048497,5.177882818529026,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0404,40,1016339.18,19937073.3,11988.0,13.621,19.61655487885452,5.097735082310201,Needs Improvement,Medium,Marketing efficiency is within the middle range of outlet performance. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0405,40,1715202.32,33573522.07,26811.0,9.45675,19.574088536680616,5.108794711570159,Needs Improvement,Medium,Marketing efficiency is within the middle range of outlet performance. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0406,39,2801394.21,60628449.54,97153.0,23.096923076923076,21.642241325257825,4.620593518809619,Moderate,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0407,39,2823470.23,61510381.52,40297.0,24.858205128205128,21.785383414508324,4.59023364874099,Moderate,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0408,39,993583.16,19914184.08,33306.0,15.859487179487179,20.042795491823753,4.9893239713389255,Needs Improvement,Medium,Marketing efficiency is within the middle range of outlet performance. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0409,39,1443905.33,27213743.95,15458.0,20.414871794871793,18.847318715832984,5.305794500943704,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0410,40,1441988.03,28974340.21,40100.0,22.92175,20.09332921439022,4.9767760699597305,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0411,36,1654372.18,31895998.07,41647.0,23.165277777777778,19.279820136965796,5.1867703790590305,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0412,39,4818750.54,86527902.15,90019.0,23.55128205128205,17.956501676469852,5.569013486131305,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0413,39,7658940.37,150848405.18,92144.0,30.31820512820513,19.69572785432197,5.077243183884485,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0414,40,2749943.53,53892751.519999996,46808.0,14.4315,19.59776662032038,5.102622249634954,Needs Improvement,Medium,Marketing efficiency is within the middle range of outlet performance. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0415,39,1454421.7,28924992.0,37643.0,11.02051282051282,19.88762406391489,5.028252730372406,Needs Improvement,Medium,Marketing efficiency is within the middle range of outlet performance. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0416,38,3474002.48,68400260.35,41694.0,20.81736842105263,19.689180057810436,5.078931662282774,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0417,38,1633903.9,33819766.63,26773.0,17.49947368421053,20.69874894723001,4.831209859829833,Needs Improvement,Medium,Marketing efficiency is within the middle range of outlet performance. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0418,39,1403619.85,27565815.81,43870.0,23.705641025641025,19.639089465712527,5.091885760517966,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0419,40,6280470.63,132263591.88,95063.0,35.84325,21.059503287574486,4.748450076645537,High Performing,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0420,39,4291676.66,87556811.51,63052.0,19.14153846153846,20.401539642084778,4.901590848257238,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0421,39,717636.82,13922979.9,19309.0,19.776666666666667,19.40115043149542,5.154333520225796,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0422,39,10216248.04,212292496.49,146000.0,33.64076923076923,20.77988863022946,4.812345329634028,High Performing,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0423,39,8175334.88,159987894.93,103590.0,24.166153846153847,19.569583054192883,5.109970903471778,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0424,40,1206506.06,23681362.4,25389.0,21.96325,19.628050935773995,5.094749362899831,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0425,39,361970.48,8040698.27,10296.0,10.784358974358973,22.21368513255556,4.501729425049051,Needs Improvement,Medium,Marketing efficiency is among the stronger outlet results. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Continue monitoring successful campaigns and consider scaling effective activities. Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0426,39,3921679.2399999998,76041139.72,58603.0,19.192564102564102,19.38994371196967,5.157312547445337,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0427,40,1255839.94,25126815.28,22190.0,19.060499999999998,20.007975920880494,4.998006814654308,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0428,40,3570617.34,74453012.22,66438.0,21.3785,20.851579749511888,4.7957997044488145,Moderate,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0429,39,1056843.09,20324673.54,40757.0,26.651794871794873,19.231495888382067,5.1998035192057515,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0430,38,871513.32,17745833.91,31762.0,24.352894736842103,20.36209143653708,4.911086874925,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0431,39,3417307.17,65474019.92,48834.0,18.985641025641026,19.159536050720313,5.219333063977844,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0432,39,807199.37,16071167.44,26039.0,19.995384615384612,19.909786896885215,5.022655466776719,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0433,39,3824085.13,76312115.99,165164.0,30.218974358974357,19.955653024387562,5.0111113817118,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0434,39,1226715.12,23490994.88,47241.0,26.833589743589744,19.149511159526586,5.222065418116511,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0435,38,7824006.34,150142890.0,85045.0,28.09263157894737,19.190026627713596,5.2110401897818805,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0436,39,3766349.76,73712760.38,49014.0,17.597435897435897,19.571406023640247,5.109494937625344,Needs Improvement,Medium,Marketing efficiency is within the middle range of outlet performance. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0437,39,4287645.09,80492040.74,74614.0,25.861282051282053,18.773018533583897,5.326793867544823,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0438,39,948819.38,20349648.05,39572.0,22.93076923076923,21.447336004034824,4.662583734464144,Moderate,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0439,39,1348426.5,27947104.26,49099.0,19.992820512820515,20.72571568416966,4.824923854203991,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0440,39,922483.83,19835107.64,23037.0,20.27948717948718,21.501848590668523,4.650762913631458,Moderate,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0441,41,6348749.4,128070408.2,90429.0,31.2109756097561,20.17254109919664,4.957233672657257,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0442,40,803535.67,15677811.69,26480.0,12.897,19.511033891003244,5.125305022719022,Needs Improvement,Medium,Marketing efficiency is within the middle range of outlet performance. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0443,39,1823533.31,37521284.55,31419.0,12.87948717948718,20.576144315126328,4.859997017346252,Needs Improvement,Medium,Marketing efficiency is within the middle range of outlet performance. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0444,41,1993846.17,38336614.35,26669.0,13.88170731707317,19.227468461120047,5.2008926813329825,Needs Improvement,High,Marketing efficiency is below the lower-performing outlet range. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Review marketing campaigns and redirect spending toward better-performing activities. Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0445,40,12401670.73,260036759.92,157530.0,37.640499999999996,20.96788131061757,4.7691990677838625,High Performing,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0446,39,2857936.01,52002472.96,33540.0,28.882564102564103,18.195814314261014,5.495769426577669,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0447,39,1457790.46,29309284.63,57457.0,23.257179487179485,20.1052794857774,4.973817950192665,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0448,40,961607.21,20144058.4,35331.0,15.360249999999999,20.94832296442536,4.773651817848186,Needs Improvement,Medium,Marketing efficiency is among the stronger outlet results. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Continue monitoring successful campaigns and consider scaling effective activities. Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0449,38,198235.53,4017128.89,8875.0,12.220526315789474,20.264424293667236,4.934756524578429,Needs Improvement,Medium,Marketing efficiency is within the middle range of outlet performance. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0450,39,2300236.58,48332852.17,41104.0,22.385128205128204,21.01212222701023,4.759157543422913,Moderate,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0451,40,1779273.59,38348498.91,74372.0,22.186,21.552896151288344,4.639747683933531,Moderate,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0452,40,1192421.56,20892987.35,34499.0,22.27825,17.521477345646115,5.707281299818525,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0453,40,931503.86,20513165.01,15999.0,17.54675,22.021556636383668,4.541005054782621,Needs Improvement,Medium,Marketing efficiency is among the stronger outlet results. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Continue monitoring successful campaigns and consider scaling effective activities. Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0454,39,3278687.95,68041846.19,75220.0,22.762820512820515,20.752766724872366,4.818634610302305,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0455,40,1852636.1099999999,36448942.17,32905.0,26.359750000000002,19.674096803608133,5.0828254530932515,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0456,40,5384765.83,112056740.07,116762.0,28.862000000000002,20.809956014373235,4.805392184920091,High Performing,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0457,39,9464048.68,194944474.8,154421.0,30.94666666666667,20.598422661536862,4.8547406586975494,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0458,39,1646859.72,34827240.14,44308.0,24.189230769230768,21.14766650556005,4.7286541034543195,Moderate,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0459,38,7791755.53,146617728.99,90180.0,25.64552631578947,18.817034033664044,5.314333801017634,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0460,40,653810.45,13259434.85,9042.0,10.090250000000001,20.28024307350854,4.930907368197522,Needs Improvement,Medium,Marketing efficiency is within the middle range of outlet performance. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0461,39,2237452.03,42768457.49,26570.0,18.921794871794873,19.114804213255024,5.231547175913825,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0462,40,2541099.19,50931193.28,30771.0,11.844750000000001,20.04297725977395,4.989278723610537,Needs Improvement,Medium,Marketing efficiency is within the middle range of outlet performance. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0463,39,9989823.02,189497517.84,133810.0,28.03076923076923,18.969056554917827,5.271743468658407,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0464,38,1791808.03,36561104.92,29648.0,19.312368421052632,20.404588163387125,4.900858532368447,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0465,40,3166312.57,67951030.34,49558.0,20.271250000000002,21.460619833878248,4.659697658971509,Moderate,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0466,40,1990276.6,41192092.33,30061.0,23.75075,20.696667151691376,4.831695812039369,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0467,41,6474445.43,135745828.4,136739.0,25.796341463414635,20.96640243054763,4.769535466623591,Moderate,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0468,41,6216121.31,122445063.45,69434.0,33.799268292682925,19.697984859629454,5.076661430730795,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0469,40,9007908.41,177887926.13,154290.0,30.189,19.747972340895505,5.063811021899848,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0470,40,6825017.66,133222564.15,93007.0,25.974,19.51973911082891,5.123019289972134,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0471,37,9073936.77,176681282.34,109022.0,25.568648648648647,19.471293091234536,5.135765741465695,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0472,40,3987209.3,85286561.74,99889.0,26.69475,21.39003882740743,4.675073327677566,High Performing,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0473,37,4849181.95,96887913.06,99774.0,23.865135135135134,19.980259363128248,5.004940035189978,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0474,38,2119056.38,44100060.71,37145.0,20.018947368421053,20.811178563356584,4.805109893010847,Moderate,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0475,40,6962603.1,129810868.57,76684.0,20.38525,18.64401384160473,5.363651885778303,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0476,39,10786133.64,223687039.17,135288.0,31.44282051282051,20.73838936507002,4.821975238271469,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0477,40,2317921.32,44976766.56,34338.0,26.546499999999998,19.403922890704507,5.153597061958292,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0478,40,3771899.08,70578723.88,88644.0,21.6405,18.711721173621644,5.34424380697658,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0479,38,1376855.98,27897042.34,26741.0,26.65078947368421,20.261409141717206,4.935490878277815,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0480,41,4251098.76,79522756.82,135952.0,30.543170731707317,18.706400700039254,5.345763816541691,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0481,40,1077186.13,20766049.43,32102.0,25.684500000000003,19.27805125934921,5.187246296562436,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0482,39,2161336.48,42458367.72,26805.0,13.46102564102564,19.644496871676363,5.090484152036544,Needs Improvement,Medium,Marketing efficiency is within the middle range of outlet performance. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0483,39,4807861.83,96675814.88,58581.0,18.11974358974359,20.10786047901048,4.973179523718332,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0484,40,8670125.36,184967866.85,152059.0,27.183249999999997,21.33393222932592,4.687368410336403,High Performing,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0485,39,1767562.07,32117122.7,42024.0,28.277692307692305,18.170294127209914,5.5034882374441345,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0486,39,3527955.2,73226442.99,51203.0,17.74102564102564,20.75605806729065,4.817870506808295,Needs Improvement,Medium,Marketing efficiency is within the middle range of outlet performance. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0487,41,673479.39,14697085.040000001,16412.0,16.10170731707317,21.82262034774368,4.58240112353599,Needs Improvement,Medium,Marketing efficiency is among the stronger outlet results. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Continue monitoring successful campaigns and consider scaling effective activities. Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
