Outlet_ID,SKU_ID,Month,Inventory_Units_Sold,Demand_Forecast_Next_Month_Units
OUT0279,SKU-0279-04,2025-04-01,1598.0,1686.0
OUT0279,SKU-0279-04,2025-05-01,1752.0,1662.67
OUT0279,SKU-0279-04,2025-06-01,1954.0,1664.33
OUT0279,SKU-0279-04,2025-07-01,1757.0,1768.0
OUT0279,SKU-0279-04,2025-08-01,1671.0,1821.0
OUT0279,SKU-0279-04,2025-09-01,1706.0,1794.0
OUT0279,SKU-0279-04,2025-10-01,1648.0,1711.33
OUT0279,SKU-0279-04,2025-11-01,1878.0,1675.0
OUT0279,SKU-0279-04,2025-12-01,1774.0,1744.0
OUT0279,SKU-0279-04,2026-01-01,1723.0,1766.67
OUT0279,SKU-0279-04,2026-02-01,1963.0,1791.67
OUT0279,SKU-0279-04,2026-03-01,1713.0,1820.0
OUT0279,SKU-0279-04,2026-04-01,2062.0,1799.67
OUT0280,SKU-0280-05,2023-01-01,1060.0,
OUT0280,SKU-0280-05,2023-02-01,1097.0,
OUT0280,SKU-0280-05,2023-03-01,1071.0,
OUT0280,SKU-0280-05,2023-04-01,1095.0,1076.0
OUT0280,SKU-0280-05,2023-05-01,1003.0,1087.67
OUT0280,SKU-0280-05,2023-06-01,1076.0,1056.33
OUT0280,SKU-0280-05,2023-07-01,1067.0,1058.0
OUT0280,SKU-0280-05,2023-08-01,1029.0,1048.67
OUT0280,SKU-0280-05,2023-09-01,889.0,1057.33
OUT0280,SKU-0280-05,2023-10-01,919.0,995.0
OUT0280,SKU-0280-05,2023-11-01,905.0,945.67
OUT0280,SKU-0280-05,2023-12-01,894.0,904.33
OUT0280,SKU-0280-05,2024-01-01,935.0,906.0
OUT0280,SKU-0280-05,2024-02-01,1244.0,911.33
OUT0280,SKU-0280-05,2024-03-01,1087.0,1024.33
OUT0280,SKU-0280-05,2024-04-01,1090.0,1088.67
OUT0280,SKU-0280-05,2024-05-01,970.0,1140.33
OUT0280,SKU-0280-05,2024-06-01,1021.0,1049.0
OUT0280,SKU-0280-05,2024-07-01,950.0,1027.0
OUT0280,SKU-0280-05,2024-08-01,869.2164,980.33
OUT0280,SKU-0280-05,2024-09-01,972.0,946.74
OUT0280,SKU-0280-05,2024-10-01,925.0,930.41
OUT0280,SKU-0280-05,2024-11-01,923.0,922.07
OUT0280,SKU-0280-05,2024-12-01,994.0,940.0
OUT0280,SKU-0280-05,2025-01-01,1001.0,947.33
OUT0280,SKU-0280-05,2025-02-01,1154.0,972.67
OUT0280,SKU-0280-05,2025-03-01,1141.0,1049.67
OUT0280,SKU-0280-05,2025-04-01,1117.0,1098.67
OUT0280,SKU-0280-05,2025-05-01,1040.0,1137.33
OUT0280,SKU-0280-05,2025-06-01,1079.0,1099.33
OUT0280,SKU-0280-05,2025-07-01,1090.0,1078.67
OUT0280,SKU-0280-05,2025-08-01,801.0,1069.67
OUT0280,SKU-0280-05,2025-09-01,936.0,990.0
OUT0280,SKU-0280-05,2025-10-01,906.0,942.33
OUT0280,SKU-0280-05,2025-11-01,1067.0,881.0
OUT0280,SKU-0280-05,2025-12-01,1066.0,969.67
OUT0280,SKU-0280-05,2026-01-01,939.0,1013.0
OUT0280,SKU-0280-05,2026-02-01,1190.0,1024.0
OUT0280,SKU-0280-05,2026-03-01,1003.0,1065.0
OUT0280,SKU-0280-05,2026-04-01,1192.0,1044.0
OUT0281,SKU-0281-01,2023-01-01,1920.0,
OUT0281,SKU-0281-01,2023-02-01,1923.0,
OUT0281,SKU-0281-01,2023-03-01,1929.0,
OUT0281,SKU-0281-01,2023-04-01,2155.0,1924.0
OUT0281,SKU-0281-01,2023-05-01,1545.0,2002.33
OUT0281,SKU-0281-01,2023-06-01,1808.0,1876.33
OUT0281,SKU-0281-01,2023-07-01,1662.0,1836.0
OUT0281,SKU-0281-01,2023-08-01,1920.0,1671.67
OUT0281,SKU-0281-01,2023-09-01,1521.0,1796.67
OUT0281,SKU-0281-01,2023-10-01,1841.0,1701.0
OUT0281,SKU-0281-01,2023-11-01,1642.0,1760.67
OUT0281,SKU-0281-01,2023-12-01,1512.0,1668.0
OUT0281,SKU-0281-01,2024-01-01,1888.0,1665.0
OUT0281,SKU-0281-01,2024-02-01,1686.0,1680.67
OUT0281,SKU-0281-01,2024-03-01,1835.0,1695.33
OUT0281,SKU-0281-01,2024-04-01,1756.0,1803.0
OUT0281,SKU-0281-01,2024-05-01,1806.0,1759.0
OUT0281,SKU-0281-01,2024-06-01,1980.0,1799.0
OUT0281,SKU-0281-01,2024-07-01,1837.0,1847.33
OUT0281,SKU-0281-01,2024-08-01,1630.0,1874.33
OUT0281,SKU-0281-01,2024-09-01,1470.0,1815.67
OUT0281,SKU-0281-01,2024-10-01,1906.0,1645.67
OUT0281,SKU-0281-01,2024-11-01,1688.0,1668.67
OUT0281,SKU-0281-01,2024-12-01,1862.0,1688.0
OUT0281,SKU-0281-01,2025-01-01,2032.0,1818.67
OUT0281,SKU-0281-01,2025-02-01,1789.0,1860.67
OUT0281,SKU-0281-01,2025-03-01,1841.0,1894.33
OUT0281,SKU-0281-01,2025-04-01,1936.0,1887.33
OUT0281,SKU-0281-01,2025-05-01,2138.0,1855.33
OUT0281,SKU-0281-01,2025-06-01,1961.0,1971.67
OUT0281,SKU-0281-01,2025-07-01,1968.0,2011.67
OUT0281,SKU-0281-01,2025-08-01,1699.0,2022.33
OUT0281,SKU-0281-01,2025-09-01,1744.0,1876.0
OUT0281,SKU-0281-01,2025-10-01,1732.0,1803.67
OUT0281,SKU-0281-01,2025-11-01,1806.0,1725.0
OUT0281,SKU-0281-01,2025-12-01,1818.0,1760.67
OUT0281,SKU-0281-01,2026-01-01,1989.0,1785.33
OUT0281,SKU-0281-01,2026-02-01,2233.0,1871.0
OUT0281,SKU-0281-01,2026-03-01,1952.0,2013.33
OUT0281,SKU-0281-01,2026-04-01,1808.0,2058.0
OUT0282,SKU-0282-02,2023-01-01,3046.0,
OUT0282,SKU-0282-02,2023-02-01,3104.0,
OUT0282,SKU-0282-02,2023-03-01,3016.0,
OUT0282,SKU-0282-02,2023-04-01,3261.0,3055.33
OUT0282,SKU-0282-02,2023-05-01,3417.0,3127.0
OUT0282,SKU-0282-02,2023-06-01,3342.0,3231.33
OUT0282,SKU-0282-02,2023-07-01,2768.0,3340.0
OUT0282,SKU-0282-02,2023-08-01,2760.0,3175.67
OUT0282,SKU-0282-02,2023-09-01,2543.0,2956.67
OUT0282,SKU-0282-02,2023-10-01,3004.0,2690.33
OUT0282,SKU-0282-02,2023-11-01,2782.0,2769.0
OUT0282,SKU-0282-02,2023-12-01,2787.0,2776.33
OUT0282,SKU-0282-02,2024-01-01,2990.0,2857.67
OUT0282,SKU-0282-02,2024-02-01,3238.0,2853.0
OUT0282,SKU-0282-02,2024-03-01,3284.0,3005.0
OUT0282,SKU-0282-02,2024-04-01,3912.0,3170.67
OUT0282,SKU-0282-02,2024-05-01,2832.0,3478.0
OUT0282,SKU-0282-02,2024-06-01,3193.0,3342.67
OUT0282,SKU-0282-02,2024-07-01,2907.0,3312.33
OUT0282,SKU-0282-02,2024-08-01,2957.0,2977.33
OUT0282,SKU-0282-02,2024-09-01,2957.0,3019.0
OUT0282,SKU-0282-02,2024-10-01,2782.0,2940.33
OUT0282,SKU-0282-02,2024-11-01,3015.0,2898.67
OUT0282,SKU-0282-02,2024-12-01,2694.0,2918.0
OUT0282,SKU-0282-02,2025-01-01,3472.0,2830.33
OUT0282,SKU-0282-02,2025-02-01,3386.0,3060.33
OUT0282,SKU-0282-02,2025-03-01,3007.0,3184.0
OUT0282,SKU-0282-02,2025-04-01,2936.0,3288.33
OUT0282,SKU-0282-02,2025-05-01,3133.0,3109.67
OUT0282,SKU-0282-02,2025-06-01,2955.0,3025.33
OUT0282,SKU-0282-02,2025-07-01,3214.0,3008.0
OUT0282,SKU-0282-02,2025-08-01,3102.0,3100.67
OUT0282,SKU-0282-02,2025-09-01,2838.0,3090.33
OUT0282,SKU-0282-02,2025-10-01,2821.0,3051.33
OUT0282,SKU-0282-02,2025-11-01,2546.0,2920.33
OUT0282,SKU-0282-02,2025-12-01,2722.0,2735.0
OUT0282,SKU-0282-02,2026-01-01,2714.0,2696.33
OUT0282,SKU-0282-02,2026-02-01,3517.0,2660.67
OUT0282,SKU-0282-02,2026-03-01,3237.0,2984.33
OUT0282,SKU-0282-02,2026-04-01,3531.0,3156.0
OUT0283,SKU-0283-03,2023-01-01,897.0,
OUT0283,SKU-0283-03,2023-02-01,760.0,
OUT0283,SKU-0283-03,2023-03-01,831.0,
OUT0283,SKU-0283-03,2023-04-01,859.0,829.33
OUT0283,SKU-0283-03,2023-05-01,695.0,816.67
OUT0283,SKU-0283-03,2023-06-01,705.0,795.0
OUT0283,SKU-0283-03,2023-07-01,730.0,753.0
OUT0283,SKU-0283-03,2023-08-01,685.0,710.0
OUT0283,SKU-0283-03,2023-09-01,683.0,706.67
OUT0283,SKU-0283-03,2023-10-01,744.0,699.33
OUT0283,SKU-0283-03,2023-11-01,689.0,704.0
OUT0283,SKU-0283-03,2023-12-01,747.0,705.33
OUT0283,SKU-0283-03,2024-01-01,752.0,726.67
OUT0283,SKU-0283-03,2024-02-01,849.0,729.33
OUT0283,SKU-0283-03,2024-03-01,895.0,782.67
OUT0283,SKU-0283-03,2024-04-01,826.0,832.0
OUT0283,SKU-0283-03,2024-05-01,872.0,856.67
OUT0283,SKU-0283-03,2024-06-01,729.0,864.33
OUT0283,SKU-0283-03,2024-07-01,761.0,809.0
OUT0283,SKU-0283-03,2024-08-01,751.6353,787.33
OUT0283,SKU-0283-03,2024-09-01,719.0,747.21
OUT0283,SKU-0283-03,2024-10-01,754.0,743.88
OUT0283,SKU-0283-03,2024-11-01,576.0,741.55
OUT0283,SKU-0283-03,2024-12-01,734.0,683.0
OUT0283,SKU-0283-03,2025-01-01,949.0,688.0
OUT0283,SKU-0283-03,2025-02-01,928.0,753.0
OUT0283,SKU-0283-03,2025-03-01,875.0,870.33
OUT0283,SKU-0283-03,2025-04-01,724.0,917.33
OUT0283,SKU-0283-03,2025-05-01,700.0,842.33
OUT0283,SKU-0283-03,2025-06-01,957.0,766.33
OUT0283,SKU-0283-03,2025-07-01,690.0,793.67
OUT0283,SKU-0283-03,2025-08-01,727.0,782.33
OUT0283,SKU-0283-03,2025-09-01,779.0,791.33
OUT0283,SKU-0283-03,2025-10-01,694.0,732.0
OUT0283,SKU-0283-03,2025-11-01,747.0,733.33
OUT0283,SKU-0283-03,2025-12-01,769.0,740.0
OUT0283,SKU-0283-03,2026-01-01,859.0,736.67
OUT0283,SKU-0283-03,2026-02-01,876.0,791.67
OUT0283,SKU-0283-03,2026-03-01,777.0,834.67
OUT0283,SKU-0283-03,2026-04-01,776.0,837.33
OUT0284,SKU-0284-04,2023-01-01,273.0,
OUT0284,SKU-0284-04,2023-02-01,271.0,
OUT0284,SKU-0284-04,2023-03-01,236.0,
OUT0284,SKU-0284-04,2023-04-01,263.0,260.0
OUT0284,SKU-0284-04,2023-05-01,284.0,256.67
OUT0284,SKU-0284-04,2023-06-01,210.0,261.0
OUT0284,SKU-0284-04,2023-07-01,199.0,252.33
OUT0284,SKU-0284-04,2023-08-01,227.0,231.0
OUT0284,SKU-0284-04,2023-09-01,226.0,212.0
OUT0284,SKU-0284-04,2023-10-01,215.0,217.33
OUT0284,SKU-0284-04,2023-11-01,226.0,222.67
OUT0284,SKU-0284-04,2023-12-01,219.0,222.33
OUT0284,SKU-0284-04,2024-01-01,235.0,220.0
OUT0284,SKU-0284-04,2024-02-01,235.0,226.67
OUT0284,SKU-0284-04,2024-03-01,241.0,229.67
OUT0284,SKU-0284-04,2024-04-01,251.0,237.0
OUT0284,SKU-0284-04,2024-05-01,279.0,242.33
OUT0284,SKU-0284-04,2024-06-01,211.0,257.0
OUT0284,SKU-0284-04,2024-07-01,241.0,247.0
OUT0284,SKU-0284-04,2024-08-01,218.0,243.67
OUT0284,SKU-0284-04,2024-09-01,194.0,223.33
OUT0284,SKU-0284-04,2024-10-01,242.0,217.67
OUT0284,SKU-0284-04,2024-11-01,239.0,218.0
OUT0284,SKU-0284-04,2024-12-01,239.0,225.0
OUT0284,SKU-0284-04,2025-01-01,247.0,240.0
OUT0284,SKU-0284-04,2025-02-01,269.0,241.67
OUT0284,SKU-0284-04,2025-03-01,248.0,251.67
OUT0284,SKU-0284-04,2025-04-01,277.0,254.67
OUT0284,SKU-0284-04,2025-05-01,266.0,264.67
OUT0284,SKU-0284-04,2025-06-01,247.0,263.67
OUT0284,SKU-0284-04,2025-07-01,218.0,263.33
OUT0284,SKU-0284-04,2025-08-01,228.0,243.67
OUT0284,SKU-0284-04,2025-09-01,209.0,231.0
OUT0284,SKU-0284-04,2025-10-01,233.0,218.33
OUT0284,SKU-0284-04,2025-11-01,225.0,223.33
OUT0284,SKU-0284-04,2025-12-01,219.0,222.33
OUT0284,SKU-0284-04,2026-01-01,289.0,225.67
OUT0284,SKU-0284-04,2026-02-01,262.0,244.33
OUT0284,SKU-0284-04,2026-03-01,256.0,256.67
OUT0284,SKU-0284-04,2026-04-01,287.0,269.0
OUT0285,SKU-0285-05,2023-01-01,1616.0,
OUT0285,SKU-0285-05,2023-02-01,1345.0,
OUT0285,SKU-0285-05,2023-03-01,1485.0,
OUT0285,SKU-0285-05,2023-04-01,1303.0,1482.0
OUT0285,SKU-0285-05,2023-05-01,1481.0,1377.67
OUT0285,SKU-0285-05,2023-06-01,1160.0,1423.0
OUT0285,SKU-0285-05,2023-07-01,1227.0,1314.67
OUT0285,SKU-0285-05,2023-08-01,1420.0,1289.33
OUT0285,SKU-0285-05,2023-09-01,1344.0,1269.0
OUT0285,SKU-0285-05,2023-10-01,1184.0,1330.33
OUT0285,SKU-0285-05,2023-11-01,1373.0,1316.0
OUT0285,SKU-0285-05,2023-12-01,1275.0,1300.33
OUT0285,SKU-0285-05,2024-01-01,1402.0,1277.33
OUT0285,SKU-0285-05,2024-02-01,1328.0,1350.0
OUT0285,SKU-0285-05,2024-03-01,1645.0,1335.0
OUT0285,SKU-0285-05,2024-04-01,1418.0,1458.33
OUT0285,SKU-0285-05,2024-05-01,1503.0,1463.67
OUT0285,SKU-0285-05,2024-06-01,1302.0,1522.0
OUT0285,SKU-0285-05,2024-07-01,1376.0,1407.67
OUT0285,SKU-0285-05,2024-08-01,1483.0,1393.67
OUT0285,SKU-0285-05,2024-09-01,1173.0,1387.0
OUT0285,SKU-0285-05,2024-10-01,1358.0,1344.0
OUT0285,SKU-0285-05,2024-11-01,1323.168,1338.0
OUT0285,SKU-0285-05,2024-12-01,1275.0,1284.72
OUT0285,SKU-0285-05,2025-01-01,1532.0,1318.72
OUT0285,SKU-0285-05,2025-02-01,1651.0,1376.72
OUT0285,SKU-0285-05,2025-03-01,1599.0,1486.0
OUT0285,SKU-0285-05,2025-04-01,1503.0,1594.0
OUT0285,SKU-0285-05,2025-05-01,1430.0,1584.33
OUT0285,SKU-0285-05,2025-06-01,1282.0,1510.67
OUT0285,SKU-0285-05,2025-07-01,1535.0,1405.0
OUT0285,SKU-0285-05,2025-08-01,1426.0,1415.67
OUT0285,SKU-0285-05,2025-09-01,1077.0,1414.33
OUT0285,SKU-0285-05,2025-10-01,1415.0,1346.0
OUT0285,SKU-0285-05,2025-11-01,1628.0,1306.0
OUT0285,SKU-0285-05,2025-12-01,1469.0,1373.33
OUT0285,SKU-0285-05,2026-01-01,1488.0,1504.0
OUT0285,SKU-0285-05,2026-02-01,1694.0,1528.33
OUT0285,SKU-0285-05,2026-03-01,1320.0,1550.33
OUT0285,SKU-0285-05,2026-04-01,1489.0,1500.67
OUT0286,SKU-0286-01,2023-01-01,459.0,
OUT0286,SKU-0286-01,2023-02-01,452.0,
OUT0286,SKU-0286-01,2023-03-01,429.0,
OUT0286,SKU-0286-01,2023-04-01,519.0,446.67
OUT0286,SKU-0286-01,2023-05-01,421.0,466.67
OUT0286,SKU-0286-01,2023-06-01,512.0,456.33
OUT0286,SKU-0286-01,2023-07-01,444.0,484.0
OUT0286,SKU-0286-01,2023-08-01,478.0,459.0
OUT0286,SKU-0286-01,2023-09-01,393.0,478.0
OUT0286,SKU-0286-01,2023-10-01,417.0,438.33
OUT0286,SKU-0286-01,2023-11-01,418.0,429.33
OUT0286,SKU-0286-01,2023-12-01,438.0,409.33
OUT0286,SKU-0286-01,2024-01-01,500.0,424.33
OUT0286,SKU-0286-01,2024-02-01,515.0,452.0
OUT0286,SKU-0286-01,2024-03-01,434.0,484.33
OUT0286,SKU-0286-01,2024-04-01,412.0,483.0
OUT0286,SKU-0286-01,2024-05-01,396.0,453.67
OUT0286,SKU-0286-01,2024-06-01,441.0,414.0
OUT0286,SKU-0286-01,2024-07-01,460.0,416.33
OUT0286,SKU-0286-01,2024-08-01,476.0,432.33
OUT0286,SKU-0286-01,2024-09-01,437.0,459.0
OUT0286,SKU-0286-01,2024-10-01,379.0,457.67
OUT0286,SKU-0286-01,2024-11-01,474.0,430.67
OUT0286,SKU-0286-01,2024-12-01,447.0,430.0
OUT0286,SKU-0286-01,2025-01-01,449.0,433.33
OUT0286,SKU-0286-01,2025-02-01,493.0,456.67
OUT0286,SKU-0286-01,2025-03-01,500.0,463.0
OUT0286,SKU-0286-01,2025-04-01,462.0,480.67
OUT0286,SKU-0286-01,2025-05-01,415.0,485.0
OUT0286,SKU-0286-01,2025-06-01,536.0,459.0
OUT0286,SKU-0286-01,2025-07-01,371.0,471.0
OUT0286,SKU-0286-01,2025-08-01,461.0,440.67
OUT0286,SKU-0286-01,2025-09-01,372.0,456.0
OUT0286,SKU-0286-01,2025-10-01,435.0,401.33
OUT0286,SKU-0286-01,2025-11-01,440.0,422.67
OUT0286,SKU-0286-01,2025-12-01,464.0,415.67
OUT0286,SKU-0286-01,2026-01-01,404.0,446.33
OUT0286,SKU-0286-01,2026-02-01,493.0,436.0
OUT0286,SKU-0286-01,2026-03-01,458.0,453.67
OUT0286,SKU-0286-01,2026-04-01,486.0,451.67
OUT0287,SKU-0287-02,2023-01-01,2146.0,
OUT0287,SKU-0287-02,2023-02-01,2004.0,
OUT0287,SKU-0287-02,2023-03-01,1990.0,
OUT0287,SKU-0287-02,2023-04-01,1760.0,2046.67
OUT0287,SKU-0287-02,2023-05-01,1947.0,1918.0
OUT0287,SKU-0287-02,2023-06-01,1755.0,1899.0
OUT0287,SKU-0287-02,2023-07-01,1527.0,1820.67
OUT0287,SKU-0287-02,2023-08-01,1759.0,1743.0
OUT0287,SKU-0287-02,2023-09-01,1696.0,1680.33
OUT0287,SKU-0287-02,2023-10-01,1595.0,1660.67
OUT0287,SKU-0287-02,2023-11-01,1723.0,1683.33
OUT0287,SKU-0287-02,2023-12-01,1747.0,1671.33
OUT0287,SKU-0287-02,2024-01-01,1767.0,1688.33
OUT0287,SKU-0287-02,2024-02-01,1937.0,1745.67
OUT0287,SKU-0287-02,2024-03-01,1764.0,1817.0
OUT0287,SKU-0287-02,2024-04-01,1842.0,1822.67
OUT0287,SKU-0287-02,2024-05-01,1923.0,1847.67
OUT0287,SKU-0287-02,2024-06-01,1609.0,1843.0
OUT0287,SKU-0287-02,2024-07-01,1868.796,1791.33
OUT0287,SKU-0287-02,2024-08-01,1696.0,1800.27
OUT0287,SKU-0287-02,2024-09-01,1449.0,1724.6
OUT0287,SKU-0287-02,2024-10-01,2097.0,1671.27
OUT0287,SKU-0287-02,2024-11-01,1801.0,1747.33
OUT0287,SKU-0287-02,2024-12-01,2079.0,1782.33
OUT0287,SKU-0287-02,2025-01-01,1844.0,1992.33
OUT0287,SKU-0287-02,2025-02-01,1975.0,1908.0
OUT0287,SKU-0287-02,2025-03-01,1781.0,1966.0
OUT0287,SKU-0287-02,2025-04-01,1942.0,1866.67
OUT0287,SKU-0287-02,2025-05-01,1693.0,1899.33
OUT0287,SKU-0287-02,2025-06-01,2048.0,1805.33
OUT0287,SKU-0287-02,2025-07-01,1664.0,1894.33
OUT0287,SKU-0287-02,2025-08-01,1518.0,1801.67
OUT0287,SKU-0287-02,2025-09-01,1563.0,1743.33
OUT0287,SKU-0287-02,2025-10-01,1556.0,1581.67
OUT0287,SKU-0287-02,2025-11-01,1702.0,1545.67
OUT0287,SKU-0287-02,2025-12-01,1778.0,1607.0
OUT0287,SKU-0287-02,2026-01-01,1929.0,1678.67
OUT0287,SKU-0287-02,2026-02-01,1950.0,1803.0
OUT0287,SKU-0287-02,2026-03-01,2040.0,1885.67
OUT0287,SKU-0287-02,2026-04-01,1869.0,1973.0
OUT0288,SKU-0288-03,2023-01-01,225.0,
OUT0288,SKU-0288-03,2023-02-01,308.0,
OUT0288,SKU-0288-03,2023-03-01,279.0,
OUT0288,SKU-0288-03,2023-04-01,288.0,270.67
OUT0288,SKU-0288-03,2023-05-01,273.0,291.67
OUT0288,SKU-0288-03,2023-06-01,258.0,280.0
OUT0288,SKU-0288-03,2023-07-01,264.0,273.0
OUT0288,SKU-0288-03,2023-08-01,258.0,265.0
OUT0288,SKU-0288-03,2023-09-01,222.0,260.0
OUT0288,SKU-0288-03,2023-10-01,236.0,248.0
OUT0288,SKU-0288-03,2023-11-01,267.0,238.67
OUT0288,SKU-0288-03,2023-12-01,302.0,241.67
OUT0288,SKU-0288-03,2024-01-01,297.0,268.33
OUT0288,SKU-0288-03,2024-02-01,311.0,288.67
OUT0288,SKU-0288-03,2024-03-01,283.0,303.33
OUT0288,SKU-0288-03,2024-04-01,316.0,297.0
OUT0288,SKU-0288-03,2024-05-01,239.0,303.33
OUT0288,SKU-0288-03,2024-06-01,290.0,279.33
OUT0288,SKU-0288-03,2024-07-01,251.0,281.67
OUT0288,SKU-0288-03,2024-08-01,284.0,260.0
OUT0288,SKU-0288-03,2024-09-01,222.0,275.0
OUT0288,SKU-0288-03,2024-10-01,226.0,252.33
OUT0288,SKU-0288-03,2024-11-01,239.0,244.0
OUT0288,SKU-0288-03,2024-12-01,214.0,229.0
OUT0288,SKU-0288-03,2025-01-01,255.0,226.33
OUT0288,SKU-0288-03,2025-02-01,321.0,236.0
OUT0288,SKU-0288-03,2025-03-01,305.0,263.33
OUT0288,SKU-0288-03,2025-04-01,312.0,293.67
OUT0288,SKU-0288-03,2025-05-01,258.0,312.67
OUT0288,SKU-0288-03,2025-06-01,225.0,291.67
OUT0288,SKU-0288-03,2025-07-01,257.0,265.0
OUT0288,SKU-0288-03,2025-08-01,270.0,246.67
OUT0288,SKU-0288-03,2025-09-01,212.0,250.67
OUT0288,SKU-0288-03,2025-10-01,235.0,246.33
OUT0288,SKU-0288-03,2025-11-01,281.0,239.0
OUT0288,SKU-0288-03,2025-12-01,248.0,242.67
OUT0288,SKU-0288-03,2026-01-01,305.0,254.67
OUT0288,SKU-0288-03,2026-02-01,275.0,278.0
OUT0288,SKU-0288-03,2026-03-01,290.0,276.0
OUT0288,SKU-0288-03,2026-04-01,293.0,290.0
OUT0289,SKU-0289-04,2023-01-01,296.0,
OUT0289,SKU-0289-04,2023-02-01,322.0,
OUT0289,SKU-0289-04,2023-03-01,351.0,
OUT0289,SKU-0289-04,2023-04-01,322.0,323.0
OUT0289,SKU-0289-04,2023-05-01,383.0,331.67
OUT0289,SKU-0289-04,2023-06-01,316.0,352.0
OUT0289,SKU-0289-04,2023-07-01,282.0,340.33
OUT0289,SKU-0289-04,2023-08-01,286.0,327.0
OUT0289,SKU-0289-04,2023-09-01,288.0,294.67
OUT0289,SKU-0289-04,2023-10-01,271.0,285.33
OUT0289,SKU-0289-04,2023-11-01,316.0,281.67
OUT0289,SKU-0289-04,2023-12-01,318.0,291.67
OUT0289,SKU-0289-04,2024-01-01,306.0,301.67
OUT0289,SKU-0289-04,2024-02-01,328.0,313.33
OUT0289,SKU-0289-04,2024-03-01,351.0,317.33
OUT0289,SKU-0289-04,2024-04-01,350.0,328.33
OUT0289,SKU-0289-04,2024-05-01,286.0,343.0
OUT0289,SKU-0289-04,2024-06-01,342.0,329.0
OUT0289,SKU-0289-04,2024-07-01,296.0,326.0
OUT0289,SKU-0289-04,2024-08-01,317.0,308.0
OUT0289,SKU-0289-04,2024-09-01,308.0,318.33
OUT0289,SKU-0289-04,2024-10-01,313.0,307.0
OUT0289,SKU-0289-04,2024-11-01,312.0,312.67
OUT0289,SKU-0289-04,2024-12-01,333.0,311.0
OUT0289,SKU-0289-04,2025-01-01,342.0,319.33
OUT0289,SKU-0289-04,2025-02-01,378.024,329.0
OUT0289,SKU-0289-04,2025-03-01,333.0,351.01
OUT0289,SKU-0289-04,2025-04-01,323.0,351.01
OUT0289,SKU-0289-04,2025-05-01,307.0,344.67
OUT0289,SKU-0289-04,2025-06-01,325.0,321.0
OUT0289,SKU-0289-04,2025-07-01,308.0,318.33
OUT0289,SKU-0289-04,2025-08-01,261.0,313.33
OUT0289,SKU-0289-04,2025-09-01,320.0,298.0
OUT0289,SKU-0289-04,2025-10-01,295.0,296.33
OUT0289,SKU-0289-04,2025-11-01,295.0,292.0
OUT0289,SKU-0289-04,2025-12-01,357.0,303.33
OUT0289,SKU-0289-04,2026-01-01,317.0,315.67
OUT0289,SKU-0289-04,2026-02-01,387.0,323.0
OUT0289,SKU-0289-04,2026-03-01,338.0,353.67
OUT0289,SKU-0289-04,2026-04-01,311.0,347.33
OUT0290,SKU-0290-05,2023-01-01,3275.0,
OUT0290,SKU-0290-05,2023-02-01,3379.0,
OUT0290,SKU-0290-05,2023-03-01,3302.0,
OUT0290,SKU-0290-05,2023-04-01,3504.0,3318.67
OUT0290,SKU-0290-05,2023-05-01,2893.0,3395.0
OUT0290,SKU-0290-05,2023-06-01,3407.0,3233.0
OUT0290,SKU-0290-05,2023-07-01,2853.0,3268.0
OUT0290,SKU-0290-05,2023-08-01,2905.0,3051.0
OUT0290,SKU-0290-05,2023-09-01,2700.0,3055.0
OUT0290,SKU-0290-05,2023-10-01,2947.0,2819.33
OUT0290,SKU-0290-05,2023-11-01,2927.0,2850.67
OUT0290,SKU-0290-05,2023-12-01,3306.0,2858.0
OUT0290,SKU-0290-05,2024-01-01,2785.0,3060.0
OUT0290,SKU-0290-05,2024-02-01,3479.0,3006.0
OUT0290,SKU-0290-05,2024-03-01,3482.0,3190.0
OUT0290,SKU-0290-05,2024-04-01,3323.0,3248.67
OUT0290,SKU-0290-05,2024-05-01,3288.0,3428.0
OUT0290,SKU-0290-05,2024-06-01,2968.0,3364.33
OUT0290,SKU-0290-05,2024-07-01,3214.0,3193.0
OUT0290,SKU-0290-05,2024-08-01,2600.0,3156.67
OUT0290,SKU-0290-05,2024-09-01,2886.0,2927.33
OUT0290,SKU-0290-05,2024-10-01,3101.0,2900.0
OUT0290,SKU-0290-05,2024-11-01,2887.0,2862.33
OUT0290,SKU-0290-05,2024-12-01,2446.0,2958.0
OUT0290,SKU-0290-05,2025-01-01,3202.0,2811.33
OUT0290,SKU-0290-05,2025-02-01,3276.0,2845.0
OUT0290,SKU-0290-05,2025-03-01,3592.0,2974.67
OUT0290,SKU-0290-05,2025-04-01,3121.0,3356.67
OUT0290,SKU-0290-05,2025-05-01,3199.0,3329.67
OUT0290,SKU-0290-05,2025-06-01,3167.0,3304.0
OUT0290,SKU-0290-05,2025-07-01,3267.0,3162.33
OUT0290,SKU-0290-05,2025-08-01,2484.0,3211.0
OUT0290,SKU-0290-05,2025-09-01,2509.0,2972.67
OUT0290,SKU-0290-05,2025-10-01,2964.0,2753.33
OUT0290,SKU-0290-05,2025-11-01,3039.0,2652.33
OUT0290,SKU-0290-05,2025-12-01,3409.0,2837.33
OUT0290,SKU-0290-05,2026-01-01,3232.0,3137.33
OUT0290,SKU-0290-05,2026-02-01,3174.0,3226.67
OUT0290,SKU-0290-05,2026-03-01,3272.0,3271.67
OUT0290,SKU-0290-05,2026-04-01,3289.0,3226.0
